order_item_id,order_id,product_id,quantity,unit_price,item_discount
5033,2234,34,1,380.53,2.26
5034,2235,151,1,397.16,10.05
5035,2235,70,1,366.12,3.1
5036,2236,101,2,124.05,0.0
5037,2236,84,1,74.55,5.45
5038,2237,21,1,410.55,6.15
5039,2237,7,1,373.74,9.39
5040,2237,99,1,86.14,4.74
5041,2237,161,1,60.92,12.85
5042,2238,138,1,387.54,3.34
5043,2238,50,4,342.87,0.0
5044,2238,177,1,533.08,0.0
5045,2238,162,1,202.7,0.0
5046,2239,74,1,241.35,0.0
5047,2240,169,2,135.28,0.0
5048,2240,66,1,517.23,3.08
5049,2240,141,1,498.28,7.55
5050,2240,131,1,100.86,0.0
5051,2241,101,2,119.12,5.74
5052,2241,3,1,181.04,0.0
5053,2241,30,1,236.49,2.54
5054,2241,19,1,174.4,0.0
5055,2241,54,3,86.9,1.92
5056,2242,129,1,636.26,4.65
5057,2242,18,4,375.64,5.36
5058,2242,19,1,175.35,1.77
5059,2242,96,1,266.6,0.0
5060,2243,130,2,46.86,0.0
5061,2244,159,1,109.55,3.31
5062,2245,26,1,246.57,
5063,2245,173,2,296.83,0.0
5064,2245,132,1,124.86,7.17
5065,2246,62,3,321.78,
5066,2246,104,2,265.78,0.0
5067,2247,76,2,690.22,0.24
5068,2247,96,2,289.69,9.33
5069,2247,92,1,187.47,5.27
5070,2248,121,1,27.31,4.7
5071,2249,140,2,81.23,0.0
5072,2249,50,1,352.0,4.86
5073,2249,170,3,177.21,3.87
5074,2249,145,1,356.27,3.44
5075,2249,9,1,472.25,6.68
5076,2250,48,2,38.96,1.93
5077,2250,102,1,224.56,0.0
5078,2251,23,1,48.15,0.0
5079,2251,119,1,302.92,1.5
5080,2251,3,1,198.95,2.96
5081,2252,135,1,93.39,0.0
5082,2252,76,3,630.27,0.0
5083,2253,128,1,220.32,0.0
5084,2254,87,2,297.36,0.0
5085,2254,72,2,29.9,1.11
5086,2254,100,1,263.0,2.52
5087,2254,179,2,342.68,1.08
5088,2255,26,1,257.66,0.0
5089,2255,46,2,271.15,0.0
5090,2255,163,2,480.2,3.36
5091,2256,49,1,299.87,2.27
5092,2256,121,2,27.58,3.45
5093,2257,13,2,34.17,2.91
5094,2257,35,1,59.19,0.0
5095,2258,157,1,498.38,3.0
5096,2258,150,1,220.86,3.75
5097,2258,174,1,510.19,0.0
5098,2259,12,1,93.87,6.6
5099,2259,91,3,464.76,4.09
5100,2260,164,1,138.28,3.88
5101,2260,173,2,298.58,8.68
5102,2261,20,4,263.91,2.92
5103,2261,5,1,249.12,2.22
5104,2261,16,2,225.82,7.19
5105,2262,104,1,235.92,1.22
5106,2262,41,1,307.44,1.97
5107,2262,73,1,334.12,0.0
5108,2262,106,1,597.19,1.98
5109,2263,178,2,375.12,1.57
5110,2263,106,3,562.15,7.96
5111,2264,90,1,121.61,5.07
5112,2264,47,2,288.3,8.94
5113,2265,153,1,337.43,2.15
5114,2265,140,1,83.5,10.35
5115,2266,87,1,320.79,1.59
5116,2266,145,2,380.04,4.34
5117,2267,107,2,201.21,4.8
5118,2267,145,1,358.95,
5119,2268,40,1,316.09,3.82
5120,2268,128,2,235.71,0.0
5121,2268,96,1,274.72,2.89
5122,2269,159,1,109.14,5.69
5123,2269,6,1,367.41,0.0
5124,2269,104,1,233.22,3.26
5125,2270,109,1,279.98,3.31
5126,2270,107,1,183.04,6.68
5127,2270,103,1,267.6,3.03
5128,2271,161,1,67.05,8.08
5129,2272,85,1,44.61,2.41
5130,2272,41,1,328.87,0.0
5131,2272,60,2,192.56,0.39
5132,2272,101,1,118.4,2.84
5133,2272,24,1,353.68,5.91
5134,2273,135,1,89.87,1.48
5135,2273,131,1,99.09,0.08
5136,2273,80,1,284.24,1.69
5137,2274,13,1,32.25,4.36
5138,2274,66,1,477.11,7.64
5139,2275,64,3,311.26,3.66
5140,2275,152,1,194.72,1.82
5141,2276,177,4,559.85,6.89
5142,2277,137,1,341.01,3.17
5143,2278,43,1,318.46,0.34
5144,2278,135,1,81.77,0.0
5145,2278,148,3,11.62,0.0
5146,2278,129,1,628.62,3.74
5147,2279,77,1,482.64,0.0
5148,2280,60,2,214.22,7.81
5149,2280,42,1,303.81,0.0
5150,2281,124,1,334.92,0.64
5151,2282,82,1,678.83,5.58
5152,2283,18,1,347.17,0.28
5153,2283,25,1,184.74,8.95
5154,2284,62,1,297.51,1.78
5155,2284,34,2,340.85,0.0
5156,2285,128,1,233.7,3.95
5157,2285,131,2,90.53,0.0
5158,2286,88,4,259.16,0.0
5159,2287,125,2,501.37,3.55
5160,2288,106,2,596.0,
5161,2288,20,4,245.62,0.0
5162,2288,162,2,206.11,0.0
5163,2288,128,1,266.16,3.4
5164,2289,161,3,58.96,0.0
5165,2289,27,1,75.88,7.82
5166,2290,97,2,224.17,1.4
5167,2290,166,1,192.83,1.36
5168,2290,106,2,575.0,5.92
5169,2290,114,2,203.22,2.63
5170,2290,96,3,261.88,5.17
5171,2291,6,2,357.11,0.0
5172,2291,94,1,231.37,3.31
5173,2291,163,3,494.56,5.78
5174,2292,118,1,588.24,0.0
5175,2293,63,1,504.21,4.28
5176,2293,89,1,9.21,0.0
5177,2293,111,1,47.89,0.0
5178,2294,45,1,355.05,5.02
5179,2295,49,1,269.98,5.96
5180,2296,115,2,51.78,0.82
5181,2296,131,1,109.46,5.58
5182,2296,57,2,202.08,
5183,2296,116,1,248.3,3.07
5184,2296,92,2,208.55,0.0
5185,2297,22,1,101.79,0.0
5186,2297,26,1,255.36,0.42
5187,2297,115,1,53.36,2.14
5188,2298,172,1,251.51,1.33
5189,2298,80,1,307.02,0.0
5190,2299,121,1,26.18,0.0
5191,2299,165,1,366.52,0.0
5192,2300,80,3,310.72,4.34
5193,2300,160,1,129.23,5.22
5194,2300,24,3,364.37,0.0
5195,2300,133,2,131.38,3.24
5196,2300,132,2,130.34,2.75
5197,2301,4,2,634.48,4.37
5198,2302,161,1,63.67,0.0
5199,2303,52,2,305.09,4.59
5200,2303,132,3,112.37,0.85
5201,2304,155,2,271.74,3.23
5202,2304,116,1,250.29,0.0
5203,2304,42,1,305.77,0.0
5204,2304,171,4,318.53,
5205,2304,71,1,507.03,5.68
5206,2305,76,1,667.6,0.0
5207,2305,104,1,248.45,0.63
5208,2305,112,1,436.92,0.0
5209,2305,65,1,128.72,6.32
5210,2305,70,1,473.89,2.84
5211,2306,74,1,239.53,4.58
5212,2306,116,1,241.32,13.49
5213,2307,55,1,189.09,0.0
5214,2307,35,1,60.54,3.24
5215,2308,79,2,93.98,0.15
5216,2308,51,3,347.43,5.88
5217,2308,146,2,46.19,1.0
5218,2308,57,1,171.51,6.5
5219,2309,28,1,472.3,8.34
5220,2309,30,1,228.7,3.4
5221,2310,119,3,339.05,0.47
5222,2310,134,1,530.51,0.3
5223,2310,42,1,328.66,8.35
5224,2310,158,3,139.72,0.0
5225,2310,151,2,403.61,0.0
5226,2311,171,1,354.56,3.26
5227,2312,97,1,220.67,4.88
5228,2312,29,2,101.86,0.41
5229,2312,1,1,60.48,0.7
5230,2313,22,1,102.45,0.0
5231,2313,2,2,708.88,0.0
5232,2314,58,1,503.81,4.99
5233,2314,35,2,61.09,0.0
5234,2315,54,1,94.24,0.0
5235,2315,104,3,242.4,2.14
5236,2315,67,1,48.18,3.08
5237,2316,42,1,309.26,0.0
5238,2316,23,2,44.58,2.02
5239,2317,78,2,41.62,0.0
5240,2318,38,1,263.81,9.58
5241,2318,111,1,52.87,
5242,2319,85,2,45.47,
5243,2320,55,2,200.26,0.0
5244,2321,103,1,258.74,2.58
5245,2321,121,1,27.57,
5246,2321,62,2,303.99,0.0
5247,2321,136,2,166.87,1.26
5248,2322,60,2,197.39,3.83
5249,2323,72,1,59.76,2.45
5250,2323,117,2,339.05,6.26
5251,2323,106,2,608.03,7.15
5252,2324,43,3,288.0,3.92
5253,2324,148,1,11.64,0.0
5254,2325,57,2,188.09,0.0
5255,2325,26,1,275.37,6.08
5256,2325,61,1,361.6,3.12
5257,2326,37,1,91.07,4.31
5258,2326,31,2,364.06,
5259,2327,53,2,374.58,2.81
5260,2327,21,1,403.97,7.28
5261,2327,12,2,97.5,0.0
5262,2327,69,1,41.3,4.72
5263,2328,138,3,400.56,3.41
5264,2328,78,1,39.89,5.81
5265,2328,139,1,504.03,6.69
5266,2329,59,2,151.97,0.0
5267,2329,148,2,11.61,0.0
5268,2329,132,4,110.97,6.51
5269,2329,89,1,10.41,6.2
5270,2330,8,2,160.39,5.75
5271,2331,25,1,197.79,5.57
5272,2332,90,1,29.73,5.9
5273,2332,60,1,213.65,4.46
5274,2332,49,3,291.01,4.43
5275,2332,150,2,228.68,0.0
5276,2333,125,2,483.45,0.0
5277,2333,79,1,80.0,4.09
5278,2334,101,1,120.4,3.95
5279,2335,36,2,295.85,0.0
5280,2335,63,1,455.55,1.72
5281,2335,49,3,267.92,0.0
5282,2336,72,1,86.44,8.36
5283,2337,163,2,480.56,5.91
5284,2337,83,3,285.6,4.59
5285,2337,162,1,189.26,5.76
5286,2338,144,2,137.84,0.0
5287,2338,64,2,297.16,0.0
5288,2338,9,1,544.18,6.03
5289,2338,17,1,36.44,6.17
5290,2338,30,3,233.5,0.0
5291,2339,1,1,60.89,0.0
5292,2339,56,3,102.54,3.96
5293,2339,93,1,226.23,0.0
5294,2339,140,1,78.65,2.69
5295,2340,3,1,188.79,6.38
5296,2340,174,2,442.06,1.41
5297,2340,60,2,206.75,4.53
5298,2341,175,1,279.95,7.82
5299,2341,154,2,371.3,5.76
5300,2341,85,1,40.84,0.59
5301,2342,128,2,237.9,0.0
5302,2342,27,1,73.21,8.26
5303,2343,35,2,65.46,1.74
5304,2343,73,3,347.07,7.73
5305,2344,147,1,311.56,0.0
5306,2344,153,1,365.37,9.11
5307,2344,64,2,294.59,1.7
5308,2345,18,1,368.8,0.38
5309,2346,42,1,345.0,3.17
5310,2346,69,2,39.94,3.31
5311,2346,64,1,295.49,3.45
5312,2346,9,1,521.98,0.02
5313,2347,58,1,491.49,6.74
5314,2347,143,1,349.94,0.0
5315,2348,17,1,37.25,0.0
5316,2348,96,2,270.82,0.38
5317,2348,166,4,176.17,9.43
5318,2349,132,3,125.39,1.97
5319,2349,87,1,286.37,4.9
5320,2350,51,1,392.78,4.79
5321,2351,22,1,97.48,12.93
5322,2352,151,1,484.78,4.65
5323,2352,71,2,486.2,0.0
5324,2352,7,1,396.9,5.72
5325,2353,11,1,382.31,8.86
5326,2353,35,1,55.36,4.35
5327,2353,138,2,414.4,0.0
5328,2354,82,1,612.72,0.0
5329,2355,149,2,97.07,2.29
5330,2355,111,2,51.55,
5331,2355,69,2,40.62,
5332,2355,131,1,93.34,0.0
5333,2356,60,1,198.56,7.99
5334,2356,161,3,64.13,7.51
5335,2357,123,1,96.17,1.73
5336,2357,99,1,82.86,3.13
5337,2357,141,1,508.05,0.45
5338,2358,149,1,98.52,1.19
5339,2359,161,1,57.94,6.07
5340,2359,100,3,278.39,7.2
5341,2359,179,1,359.54,2.97
5342,2359,143,2,325.4,1.97
5343,2360,90,1,68.88,7.81
5344,2361,148,1,11.22,1.41
5345,2362,33,2,339.46,1.99
5346,2363,126,4,308.13,7.57
5347,2363,69,1,41.25,8.24
5348,2363,169,2,120.09,3.51
5349,2364,65,1,147.96,0.0
5350,2365,104,1,244.15,7.88
5351,2366,74,1,232.34,2.46
5352,2366,180,2,214.56,4.8
5353,2366,144,2,128.02,1.56
5354,2367,76,1,682.43,6.92
5355,2367,91,2,423.51,1.17
5356,2368,111,1,47.57,0.0
5357,2368,162,2,173.05,1.27
5358,2368,119,1,274.39,8.0
5359,2368,178,1,372.72,5.94
5360,2369,13,1,29.95,0.88
5361,2370,10,1,14.12,3.23
5362,2371,111,1,48.96,2.84
5363,2372,61,1,354.67,4.76
5364,2373,55,1,194.91,0.0
5365,2373,120,1,291.23,1.49
5366,2374,10,1,14.46,8.28
5367,2374,130,1,47.69,0.0
5368,2374,105,1,90.27,0.76
5369,2375,161,1,60.95,6.33
5370,2376,90,1,100.12,2.54
5371,2377,66,1,521.55,3.34
5372,2377,8,1,173.27,2.81
5373,2378,114,3,202.42,3.04
5374,2378,113,2,251.78,0.19
5375,2379,147,1,295.1,2.6
5376,2379,50,1,334.61,0.02
5377,2379,31,1,363.98,10.59
5378,2379,100,1,271.4,0.0
5379,2380,9,4,450.53,5.67
5380,2380,77,1,496.33,2.5
5381,2380,78,1,44.66,6.74
5382,2380,58,4,480.55,1.46
5383,2381,158,2,140.52,
5384,2381,44,1,122.32,4.27
5385,2381,21,2,385.09,4.72
5386,2381,144,1,142.39,0.0
5387,2381,50,1,336.63,5.73
5388,2382,111,1,49.38,3.88
5389,2382,13,1,31.09,0.0
5390,2383,155,2,273.81,2.36
5391,2383,20,2,227.53,6.17
5392,2383,74,1,245.95,2.87
5393,2383,114,1,217.54,2.53
5394,2384,180,1,199.45,7.45
5395,2385,160,1,132.0,0.0
5396,2385,120,2,276.58,5.77
5397,2385,56,1,102.41,3.29
5398,2386,68,1,257.93,8.54
5399,2386,130,1,47.76,2.9
5400,2387,58,1,491.3,0.0
5401,2388,84,1,76.41,0.0
5402,2389,69,1,43.79,0.0
5403,2389,88,2,272.11,0.0
5404,2390,118,1,608.77,5.43
5405,2390,156,1,93.45,3.04
5406,2390,168,1,452.85,1.18
5407,2391,72,1,112.64,0.0
5408,2391,169,2,119.85,6.66
5409,2392,71,1,515.37,3.69
5410,2392,174,1,463.27,2.47
5411,2392,172,1,252.7,2.33
5412,2393,17,1,37.6,0.0
5413,2394,32,2,563.53,5.98
5414,2395,106,2,610.92,6.55
5415,2396,80,1,297.04,0.0
5416,2396,147,1,264.52,1.77
5417,2397,119,1,310.57,
5418,2397,117,2,399.76,7.64
5419,2398,79,1,78.68,0.0
5420,2399,145,1,354.45,4.13
5421,2400,12,1,90.95,0.0
5422,2401,76,1,625.64,2.72
5423,2401,41,4,323.26,3.91
5424,2402,140,1,76.77,3.68
5425,2402,73,1,337.8,3.14
5426,2402,88,1,255.54,0.0
5427,2402,5,2,208.62,0.23
5428,2403,92,1,219.7,7.9
5429,2404,53,1,386.05,6.55
5430,2404,8,2,168.17,
5431,2404,157,1,460.81,8.86
5432,2404,109,1,274.6,5.01
5433,2405,31,3,394.84,1.69
5434,2406,164,1,135.16,6.57
5435,2407,128,4,233.14,0.0
5436,2408,81,1,49.92,0.0
5437,2408,70,1,412.19,0.0
5438,2408,5,1,238.74,0.0
5439,2409,13,1,29.03,1.11
5440,2410,172,2,254.26,5.01
5441,2410,72,1,87.88,7.98
5442,2410,165,1,358.32,
5443,2410,128,1,226.49,0.0
5444,2410,26,2,274.96,3.86
5445,2411,91,2,441.39,0.0
5446,2411,100,1,238.47,9.32
5447,2411,139,1,450.73,0.0
5448,2412,165,2,338.6,0.0
5449,2413,8,1,169.05,
5450,2413,104,1,224.81,0.0
5451,2414,176,1,486.84,6.66
5452,2414,46,1,264.73,0.28
5453,2415,126,1,318.95,3.39
5454,2416,166,1,160.34,5.73
5455,2417,128,1,257.25,1.18
5456,2418,91,1,451.95,0.0
5457,2418,102,1,246.68,3.82
5458,2419,3,1,182.46,3.23
5459,2419,39,1,211.27,3.66
5460,2420,167,1,233.21,6.48
5461,2420,41,1,314.04,2.67
5462,2420,176,1,514.28,7.98
5463,2420,148,1,12.03,0.0
5464,2421,47,1,288.82,2.77
5465,2421,68,1,281.86,3.06
5466,2422,48,1,40.43,6.07
5467,2423,124,1,297.48,3.07
5468,2423,30,2,246.59,
5469,2423,139,1,499.61,4.66
5470,2423,152,3,184.07,7.21
5471,2423,179,1,355.91,8.81
5472,2424,142,1,495.52,2.76
5473,2424,74,1,263.77,8.55
5474,2425,5,3,205.93,0.0
5475,2425,162,1,193.87,0.0
5476,2425,145,1,369.26,0.3
5477,2426,40,2,295.64,6.28
5478,2427,11,1,366.45,5.2
5479,2427,67,1,50.08,2.87
5480,2427,132,3,106.12,2.53
5481,2427,156,1,103.78,0.48
5482,2427,66,2,507.58,
5483,2428,155,1,292.89,7.1
5484,2428,126,3,323.08,3.02
5485,2429,43,1,304.8,10.39
5486,2430,121,1,26.16,2.17
5487,2430,106,1,607.53,0.0
5488,2430,5,3,230.47,5.97
5489,2430,123,1,89.24,2.56
5490,2431,151,2,410.32,0.0
5491,2431,6,1,395.09,2.15
5492,2432,134,1,506.15,2.21
5493,2433,120,1,288.77,11.09
5494,2433,172,1,253.09,0.96
5495,2433,178,1,323.02,3.18
5496,2434,43,1,278.9,1.53
5497,2435,53,2,380.95,2.98
5498,2435,172,1,250.35,5.02
5499,2436,177,2,502.71,0.0
5500,2436,19,3,193.03,4.17
5501,2437,20,3,270.48,3.42
5502,2437,125,1,468.63,7.12
5503,2438,4,2,653.61,10.66
5504,2438,80,1,325.85,4.4
5505,2439,54,2,79.81,1.26
5506,2440,151,1,431.37,2.17
5507,2441,1,1,60.24,0.0
5508,2442,55,1,199.15,0.77
5509,2443,71,2,528.64,0.0
5510,2444,146,2,44.65,3.12
5511,2444,96,1,245.45,0.0
5512,2445,12,4,96.59,0.45
5513,2445,74,4,241.46,1.42
5514,2446,136,1,170.01,5.42
5515,2446,66,2,502.85,3.0
5516,2447,67,1,52.78,0.0
5517,2448,128,4,250.51,3.71
5518,2448,22,1,114.92,0.0
5519,2448,61,1,350.5,3.08
5520,2449,131,1,108.18,0.0
5521,2449,123,3,82.78,8.3
5522,2449,25,1,206.64,0.0
5523,2449,126,1,272.57,6.05
5524,2449,101,1,117.64,0.0
5525,2450,98,1,516.34,0.0
5526,2450,58,1,478.2,0.0
5527,2450,109,1,278.45,11.18
5528,2451,36,1,269.9,8.46
5529,2452,170,1,207.1,1.63
5530,2453,49,1,279.62,0.0
5531,2453,154,1,343.3,8.13
5532,2453,123,1,96.46,0.88
5533,2454,34,1,332.2,4.17
5534,2454,68,2,281.17,5.83
5535,2454,66,2,523.8,12.11
5536,2455,161,1,68.27,5.11
5537,2455,175,2,270.64,0.0
5538,2455,30,1,233.22,7.69
5539,2455,120,1,312.03,4.74
5540,2456,116,1,276.8,4.86
5541,2456,104,2,230.38,0.0
5542,2456,58,1,505.28,3.26
5543,2456,128,2,233.91,0.0
5544,2456,73,1,323.03,0.15
5545,2457,15,1,677.45,9.71
5546,2458,129,2,648.34,7.66
5547,2458,74,1,256.59,5.89
5548,2458,76,1,713.4,0.0
5549,2458,141,1,510.43,0.0
5550,2459,180,1,204.48,0.0
5551,2459,25,1,193.48,8.69
5552,2460,82,2,615.19,1.26
5553,2461,30,2,231.34,0.0
5554,2462,117,1,403.41,6.51
5555,2462,72,1,51.47,7.76
5556,2463,116,1,272.75,0.0
5557,2463,106,2,548.21,2.58
5558,2463,118,1,587.83,3.53
5559,2464,128,1,226.38,0.0
5560,2464,13,1,32.35,4.07
5561,2465,132,1,111.77,3.21
5562,2465,162,4,216.82,
5563,2465,137,1,322.64,2.86
5564,2465,57,1,179.0,0.33
5565,2466,17,1,37.41,1.53
5566,2466,84,2,75.85,6.93
5567,2466,166,2,167.78,0.0
5568,2467,122,1,493.09,0.0
5569,2467,41,1,289.78,0.83
5570,2468,34,1,318.74,6.46
5571,2468,33,1,361.51,
5572,2468,59,2,147.83,1.67
5573,2469,46,1,266.6,5.66
5574,2469,34,1,350.6,2.19
5575,2469,111,2,50.8,0.0
5576,2470,28,2,454.35,3.75
5577,2470,96,1,281.2,4.98
5578,2471,77,2,541.58,1.78
5579,2471,128,3,248.3,4.87
5580,2471,41,1,326.0,0.0
5581,2472,125,1,474.42,0.46
5582,2472,58,1,483.43,0.0
5583,2472,45,1,365.56,3.68
5584,2473,75,1,102.15,2.66
5585,2473,121,1,29.79,
5586,2474,5,2,223.7,6.52
5587,2475,81,1,20.03,6.75
5588,2475,92,3,208.43,0.9
5589,2475,128,1,221.42,9.12
5590,2475,79,1,83.51,6.58
5591,2475,157,2,451.67,12.53
5592,2476,145,1,374.6,1.36
5593,2476,168,2,481.45,1.37
5594,2477,148,1,11.61,5.42
5595,2477,123,1,93.47,0.0
5596,2478,14,1,17.18,0.0
5597,2479,97,1,219.8,1.76
5598,2479,116,1,267.04,3.64
5599,2480,95,1,56.15,0.0
5600,2481,16,4,248.37,0.0
5601,2481,169,2,119.2,5.59
5602,2481,129,1,634.11,0.63
5603,2481,90,2,115.49,0.0
5604,2482,104,1,247.58,0.0
5605,2482,46,1,272.48,8.8
5606,2483,135,1,85.94,4.79
5607,2483,120,1,269.13,8.87
5608,2483,14,1,17.83,0.0
5609,2483,107,1,203.38,0.0
5610,2483,148,2,11.06,3.13
5611,2484,4,1,681.88,6.42
5612,2485,142,1,579.35,0.0
5613,2485,136,1,160.21,1.63
5614,2486,167,1,233.16,3.31
5615,2486,54,1,88.53,0.0
5616,2486,163,2,504.98,0.0
5617,2486,103,1,249.71,0.0
5618,2487,103,1,257.82,2.33
5619,2487,117,1,379.77,0.0
5620,2487,144,1,133.83,
5621,2487,81,1,114.76,1.43
5622,2487,30,1,236.43,0.22
5623,2488,179,2,334.12,0.64
5624,2489,166,1,161.2,7.52
5625,2490,156,1,100.06,4.16
5626,2490,19,2,167.65,4.56
5627,2490,1,1,63.55,3.53
5628,2491,51,1,365.12,3.02
5629,2491,106,1,609.52,1.89
5630,2491,61,1,365.11,0.0
5631,2492,163,3,499.1,0.0
5632,2492,44,1,131.3,0.0
5633,2493,17,1,34.37,1.74
5634,2494,23,1,43.05,2.33
5635,2495,128,2,235.55,5.77
5636,2495,169,1,123.58,3.75
5637,2495,20,2,254.49,7.08
5638,2496,157,1,450.95,2.78
5639,2497,171,1,326.21,0.85
5640,2497,73,1,318.07,0.31
5641,2497,25,2,185.54,0.0
5642,2497,7,1,415.28,0.48
5643,2498,120,1,304.52,0.77
5644,2498,152,1,196.65,10.05
5645,2498,53,2,362.44,
5646,2499,171,1,337.2,3.05
5647,2500,108,1,323.11,4.59
5648,2500,117,1,387.99,0.0
5649,2501,156,3,104.42,1.29
5650,2502,169,2,123.86,4.94
5651,2502,174,2,483.11,2.54
5652,2502,59,2,154.23,0.0
5653,2502,94,1,226.66,9.68
5654,2503,117,2,384.21,2.35
5655,2503,2,1,717.48,6.86
5656,2504,13,1,29.95,0.57
5657,2504,131,1,102.98,0.0
5658,2504,146,2,47.23,7.41
5659,2504,83,1,277.31,16.24
5660,2505,31,1,386.51,8.22
5661,2505,81,1,70.65,3.15
5662,2506,84,2,77.27,4.31
5663,2507,48,3,37.8,5.09
5664,2507,54,1,81.59,5.02
5665,2508,127,1,553.44,4.35
5666,2508,157,1,438.64,0.0
5667,2508,76,3,713.99,7.65
5668,2508,158,1,149.4,1.53
5669,2509,138,1,410.59,10.45
5670,2509,58,2,454.82,3.07
5671,2509,21,1,394.06,0.0
5672,2509,169,1,122.47,7.16
5673,2509,144,1,147.84,0.0
5674,2510,79,1,90.61,3.89
5675,2510,142,1,508.26,0.72
5676,2511,156,1,93.68,0.28
5677,2512,17,1,39.97,0.0
5678,2512,28,2,508.0,0.0
5679,2513,23,1,42.98,6.36
5680,2514,125,1,469.28,5.06
5681,2514,91,4,422.25,0.6
5682,2514,53,1,336.75,3.49
5683,2515,68,3,258.57,2.26
5684,2516,11,2,352.17,
5685,2516,83,1,299.4,5.51
5686,2516,157,1,520.0,0.0
5687,2516,102,1,231.66,3.59
5688,2517,46,1,254.36,4.43
5689,2517,113,1,238.82,0.32
5690,2518,172,1,242.66,3.02
5691,2519,159,1,108.19,2.48
5692,2519,107,1,214.69,0.0
5693,2519,23,2,47.22,1.06
5694,2519,40,2,322.63,0.0
5695,2520,67,1,52.47,5.76
5696,2520,174,1,488.58,2.68
5697,2520,8,1,168.31,0.0
5698,2521,176,2,510.65,4.11
5699,2522,157,1,469.95,5.81
5700,2523,5,2,226.47,5.11
5701,2524,45,2,334.86,0.83
5702,2525,74,1,261.65,2.67
5703,2525,180,1,206.16,0.0
5704,2525,22,1,111.77,0.0
5705,2526,92,1,206.6,2.1
5706,2526,65,2,136.72,0.0
5707,2526,150,2,244.6,2.91
5708,2527,48,2,40.2,1.01
5709,2528,117,1,387.44,7.85
5710,2528,114,1,201.32,0.31
5711,2529,13,1,28.7,3.84
5712,2530,79,1,94.61,0.0
5713,2530,66,2,530.4,0.0
5714,2530,130,1,45.45,1.82
5715,2531,148,2,12.04,7.24
5716,2531,30,1,251.47,0.0
5717,2531,129,1,610.37,0.0
5718,2532,175,1,271.79,0.0
5719,2532,45,1,358.8,4.91
5720,2532,75,1,98.76,0.0
5721,2533,134,1,527.37,0.0
5722,2534,60,3,205.67,3.87
5723,2534,150,1,244.41,3.41
5724,2535,12,1,96.51,3.35
5725,2535,161,1,59.11,5.13
5726,2535,50,1,342.59,0.0
5727,2535,169,1,124.22,3.75
5728,2536,47,1,274.42,4.3
5729,2536,148,2,11.38,1.93
5730,2536,175,2,263.08,0.0
5731,2537,130,2,46.46,0.0
5732,2537,168,1,434.75,0.46
5733,2538,105,2,36.17,0.31
5734,2538,111,1,53.73,3.42
5735,2538,56,2,96.43,3.25
5736,2539,179,1,382.97,5.84
5737,2539,162,1,185.79,7.27
5738,2539,172,1,270.48,0.25
5739,2539,45,1,355.25,0.0
5740,2540,129,2,672.24,9.71
5741,2540,152,1,206.18,6.78
5742,2541,66,4,500.09,10.54
5743,2542,97,1,213.89,5.2
5744,2542,92,3,222.77,0.34
5745,2543,84,1,79.8,0.0
5746,2544,77,4,503.04,0.0
5747,2544,174,4,518.83,4.5
5748,2544,5,1,220.9,1.4
5749,2544,49,1,289.66,0.0
5750,2545,157,3,495.66,8.12
5751,2545,51,2,346.81,0.05
5752,2546,163,1,507.69,3.22
5753,2546,5,2,222.42,3.71
5754,2547,50,1,356.45,3.63
5755,2548,133,1,122.55,0.0
5756,2548,17,2,37.46,3.44
5757,2548,34,1,315.63,1.4
5758,2548,79,1,87.97,0.0
5759,2549,101,2,115.58,10.07
5760,2549,66,1,462.39,0.0
5761,2549,123,1,95.35,0.0
5762,2550,88,2,281.11,4.57
5763,2550,122,1,561.98,4.65
5764,2551,80,2,302.67,0.11
5765,2551,60,1,198.49,2.45
5766,2551,21,2,409.13,0.57
5767,2551,163,3,521.78,0.0
5768,2552,83,1,277.55,2.78
5769,2552,172,1,269.5,0.0
5770,2553,132,1,119.78,4.12
5771,2554,8,2,168.28,7.14
5772,2554,32,1,600.97,0.0
5773,2555,127,1,546.34,0.0
5774,2556,172,2,252.99,0.54
5775,2557,144,2,135.63,3.78
5776,2558,115,1,51.75,0.0
5777,2559,80,1,304.81,6.52
5778,2560,122,1,516.39,1.33
5779,2561,105,2,91.78,
5780,2561,130,2,48.75,4.18
5781,2562,114,1,200.05,3.55
5782,2562,49,1,267.55,1.25
5783,2563,169,1,126.09,4.71
5784,2563,22,2,107.67,0.77
5785,2563,76,2,664.04,1.35
5786,2563,172,2,251.03,5.2
5787,2563,133,3,120.19,0.0
5788,2564,57,1,182.56,0.45
5789,2564,8,1,174.35,1.98
5790,2565,109,1,291.98,2.31
5791,2565,53,2,322.51,4.88
5792,2566,102,1,231.63,0.0
5793,2566,79,3,87.85,0.0
5794,2567,100,1,285.73,2.08
5795,2567,127,1,546.66,0.0
5796,2568,77,3,506.11,6.63
5797,2568,137,1,323.05,0.0
5798,2568,133,1,133.31,2.03
5799,2568,95,1,51.17,8.02
5800,2569,171,1,340.9,2.15
5801,2569,167,2,229.94,7.73
5802,2570,96,2,251.72,0.0
5803,2570,101,1,109.54,3.25
5804,2570,51,2,396.69,7.51
5805,2571,27,1,76.97,2.55
5806,2571,94,1,248.43,3.29
5807,2572,67,1,47.55,9.05
5808,2572,170,2,182.13,9.72
5809,2573,59,3,147.99,0.0
5810,2573,136,1,156.31,0.0
5811,2574,60,2,209.33,10.22
5812,2574,70,1,436.79,8.09
