touch_id,customer_id,campaign_name,channel,sent_at,opened,clicked,converted,device_type
758,484,Black Friday,email,2024-07-07 05:00:00,0,0,1,desktop
759,1005,Retention Nudge,social_ad,2024-03-06 23:00:00,1,1,0,desktop
760,1187,Winback Flow,sms,2026-01-31 16:00:00,0,0,0,mobile
761,1071,Summer Promo,sms,2025-12-30 10:00:00,1,0,0,mobile
762,302,Black Friday,email,2025-08-17 06:00:00,1,0,0,mobile
763,80,Winback Flow,social_ad,2024-02-12 02:00:00,1,1,0,mobile
764,1061,Back to School,email,2025-11-27 17:00:00,1,0,1,desktop
765,15,Referral Blast,email,2025-12-05 02:00:00,1,0,0,mobile
766,471,Winback Flow,push,2025-05-07 05:00:00,0,0,0,desktop
767,291,Black Friday,push,2024-05-31 23:00:00,0,0,0,desktop
768,1020,Summer Promo,email,2025-10-31 21:00:00,0,0,0,desktop
769,901,Summer Promo,email,2024-11-03 23:00:00,0,0,0,desktop
770,71,Holiday Push,push,2025-06-15 07:00:00,1,0,0,mobile
771,633,Summer Promo,email,2024-04-02 19:00:00,1,0,1,mobile
772,13,Back to School,push,2024-09-30 03:00:00,1,0,0,desktop
773,417,Winback Flow,social_ad,2025-06-05 17:00:00,1,0,1,desktop
774,513,Back to School,push,2024-11-10 08:00:00,1,0,1,desktop
775,509,Back to School,email,2024-06-04 10:00:00,0,0,0,tablet
776,284,Winback Flow,push,2025-05-12 09:00:00,1,1,0,desktop
777,615,Retention Nudge,push,2024-09-30 19:00:00,1,0,0,mobile
778,1027,Winback Flow,email,2024-04-04 15:00:00,1,0,0,desktop
779,539,Creator Campaign,push,2024-12-05 17:00:00,1,1,0,mobile
780,1023,Back to School,sms,2025-05-01 23:00:00,0,0,0,desktop
781,441,Referral Blast,email,2024-02-14 04:00:00,1,0,0,mobile
782,1039,Referral Blast,social_ad,2025-08-20 04:00:00,1,0,0,mobile
783,389,Referral Blast,push,2025-11-17 20:00:00,1,0,0,tablet
784,135,Black Friday,social_ad,2024-03-24 01:00:00,1,1,0,mobile
785,141,Black Friday,email,2025-01-18 14:00:00,1,0,0,tablet
786,22,Summer Promo,email,2025-09-03 02:00:00,1,0,0,mobile
787,492,Winback Flow,email,2024-10-26 20:00:00,1,1,0,mobile
788,911,Winback Flow,push,2026-01-26 18:00:00,1,0,0,mobile
789,359,Summer Promo,push,2025-08-14 22:00:00,0,0,0,mobile
790,186,Back to School,social_ad,2024-09-02 09:00:00,0,0,0,mobile
791,313,Summer Promo,social_ad,2024-01-29 21:00:00,0,0,0,mobile
792,714,Referral Blast,push,2024-11-04 04:00:00,0,0,0,desktop
793,799,Back to School,email,2024-02-17 10:00:00,1,0,0,desktop
794,115,Referral Blast,email,2024-07-27 03:00:00,0,0,0,mobile
795,868,Black Friday,social_ad,2025-01-20 05:00:00,0,0,0,desktop
796,577,Retention Nudge,email,2025-07-27 09:00:00,1,0,0,mobile
797,960,Summer Promo,sms,2024-03-08 17:00:00,0,0,0,mobile
798,1106,Back to School,social_ad,2025-04-24 13:00:00,0,0,0,mobile
799,180,Creator Campaign,push,2025-09-17 13:00:00,0,1,0,desktop
800,876,Creator Campaign,email,2025-12-07 15:00:00,1,0,0,mobile
801,897,Referral Blast,email,2025-10-10 17:00:00,1,1,0,tablet
802,1154,Creator Campaign,social_ad,2025-12-19 05:00:00,0,0,0,desktop
803,41,Holiday Push,email,2025-03-03 04:00:00,0,1,0,mobile
804,1009,Back to School,sms,2024-11-04 05:00:00,1,0,1,mobile
805,1119,Summer Promo,email,2025-01-10 22:00:00,0,0,0,mobile
806,119,Holiday Push,push,2025-10-05 02:00:00,1,0,0,mobile
807,633,Winback Flow,email,2024-04-05 22:00:00,1,1,0,tablet
808,60,Retention Nudge,email,2024-03-05 01:00:00,0,0,0,desktop
809,308,Creator Campaign,email,2025-06-23 23:00:00,1,0,0,mobile
810,367,Retention Nudge,social_ad,2024-12-18 18:00:00,1,1,0,mobile
811,793,Referral Blast,email,2024-08-04 01:00:00,1,0,1,mobile
812,238,Black Friday,email,2024-12-18 03:00:00,1,1,1,desktop
813,1142,Black Friday,push,2025-05-05 13:00:00,1,0,0,mobile
814,244,Summer Promo,social_ad,2024-06-13 10:00:00,1,1,0,mobile
815,1035,Winback Flow,email,2024-11-23 04:00:00,1,0,0,desktop
816,87,Winback Flow,email,2025-06-10 00:00:00,0,0,0,mobile
817,854,Referral Blast,social_ad,2024-11-13 19:00:00,0,1,0,mobile
818,562,Summer Promo,email,2024-01-26 11:00:00,1,0,0,desktop
819,50,Summer Promo,social_ad,2025-03-04 18:00:00,0,0,1,mobile
820,1037,Winback Flow,email,2025-01-17 01:00:00,1,0,0,mobile
821,685,Holiday Push,email,2024-11-03 20:00:00,1,0,0,desktop
822,973,Black Friday,sms,2025-11-04 02:00:00,1,1,0,tablet
823,531,Back to School,push,2026-02-05 00:00:00,0,0,0,mobile
824,580,Black Friday,social_ad,2024-05-08 01:00:00,1,0,0,desktop
825,45,Creator Campaign,social_ad,2025-05-05 06:00:00,1,0,0,desktop
826,1145,Holiday Push,email,2025-06-20 14:00:00,1,0,0,mobile
827,679,Back to School,email,2025-07-10 14:00:00,0,1,0,mobile
828,460,Winback Flow,email,2024-05-09 12:00:00,0,1,0,desktop
829,1070,Referral Blast,social_ad,2024-06-13 05:00:00,0,0,0,mobile
830,237,Back to School,email,2024-09-17 09:00:00,1,1,0,desktop
831,394,Black Friday,social_ad,2024-08-26 07:00:00,0,0,0,mobile
832,112,Retention Nudge,sms,2024-11-25 17:00:00,1,0,0,tablet
833,152,Winback Flow,push,2024-06-28 21:00:00,0,0,0,tablet
834,984,Retention Nudge,sms,2024-03-02 06:00:00,1,0,0,desktop
835,31,Referral Blast,social_ad,2026-02-05 15:00:00,0,0,0,mobile
836,489,Holiday Push,email,2024-01-29 04:00:00,1,0,0,mobile
837,1112,Referral Blast,email,2024-08-07 10:00:00,1,0,0,desktop
838,678,Summer Promo,sms,2024-05-22 06:00:00,1,0,0,mobile
839,357,Retention Nudge,push,2024-01-25 13:00:00,1,0,0,desktop
840,170,Back to School,email,2025-04-24 09:00:00,1,0,0,mobile
841,970,Referral Blast,push,2026-01-29 11:00:00,0,0,0,mobile
842,1088,Black Friday,social_ad,2024-02-24 16:00:00,1,0,0,mobile
843,1040,Creator Campaign,social_ad,2024-07-25 05:00:00,0,1,0,mobile
844,541,Back to School,push,2025-02-06 01:00:00,0,0,0,mobile
845,205,Black Friday,push,2024-04-08 12:00:00,1,0,0,desktop
846,700,Black Friday,social_ad,2024-11-15 07:00:00,0,0,0,desktop
847,624,Creator Campaign,social_ad,2024-10-13 07:00:00,1,0,0,desktop
848,1031,Black Friday,push,2025-08-21 03:00:00,1,0,1,desktop
849,630,Holiday Push,social_ad,2025-08-09 04:00:00,0,0,0,desktop
850,646,Black Friday,social_ad,2024-12-20 21:00:00,1,0,0,mobile
851,587,Back to School,email,2025-04-08 23:00:00,1,0,0,mobile
852,605,Black Friday,email,2025-10-28 13:00:00,1,0,0,desktop
853,402,Creator Campaign,social_ad,2026-01-10 07:00:00,1,0,0,mobile
854,558,Retention Nudge,email,2024-08-24 01:00:00,0,0,0,mobile
855,91,Summer Promo,email,2024-01-17 06:00:00,1,0,0,mobile
856,695,Back to School,email,2025-11-13 21:00:00,0,0,0,tablet
857,1026,Winback Flow,email,2025-07-14 02:00:00,1,0,1,mobile
858,1052,Summer Promo,email,2024-05-01 11:00:00,1,0,0,mobile
859,703,Retention Nudge,social_ad,2024-12-24 07:00:00,0,0,0,mobile
860,257,Holiday Push,email,2024-01-04 13:00:00,1,0,0,mobile
861,739,Back to School,email,2025-09-08 04:00:00,0,1,0,desktop
862,69,Holiday Push,sms,2025-07-02 21:00:00,1,0,0,mobile
863,566,Retention Nudge,email,2026-01-21 23:00:00,0,0,0,mobile
864,1167,Holiday Push,email,2025-09-18 02:00:00,1,0,0,desktop
865,492,Back to School,push,2025-11-01 08:00:00,1,0,0,desktop
866,488,Black Friday,social_ad,2025-03-29 06:00:00,0,0,0,mobile
867,361,Summer Promo,email,2024-08-06 02:00:00,1,0,0,mobile
868,1087,Creator Campaign,email,2025-09-21 06:00:00,1,1,0,desktop
869,723,Retention Nudge,email,2025-01-25 23:00:00,1,1,0,desktop
870,1130,Black Friday,email,2024-12-10 12:00:00,1,0,0,desktop
871,122,Back to School,sms,2024-12-15 21:00:00,1,0,0,mobile
872,20,Black Friday,email,2024-06-09 04:00:00,0,0,1,mobile
873,37,Winback Flow,email,2025-10-15 17:00:00,1,0,0,mobile
874,1115,Black Friday,email,2025-01-18 06:00:00,1,0,0,desktop
875,1016,Retention Nudge,social_ad,2025-12-24 09:00:00,1,0,0,mobile
876,1181,Summer Promo,email,2025-11-21 21:00:00,0,1,0,desktop
877,922,Referral Blast,push,2025-12-13 04:00:00,1,0,0,mobile
878,134,Summer Promo,sms,2025-08-31 11:00:00,1,0,0,mobile
879,574,Creator Campaign,email,2024-08-05 05:00:00,1,1,0,desktop
880,156,Retention Nudge,email,2025-02-09 10:00:00,0,0,0,mobile
881,758,Back to School,social_ad,2025-07-13 06:00:00,0,0,0,mobile
882,523,Referral Blast,social_ad,2025-08-31 03:00:00,1,0,0,mobile
883,343,Retention Nudge,sms,2025-03-21 03:00:00,0,0,0,mobile
884,544,Referral Blast,email,2024-02-15 03:00:00,0,0,0,desktop
885,929,Summer Promo,email,2024-02-11 23:00:00,1,1,0,mobile
886,463,Black Friday,email,2025-08-26 16:00:00,1,0,0,desktop
887,12,Summer Promo,push,2024-10-08 00:00:00,1,1,0,tablet
888,155,Holiday Push,social_ad,2025-04-05 14:00:00,1,1,1,mobile
889,863,Retention Nudge,social_ad,2025-12-04 20:00:00,0,0,0,tablet
890,205,Holiday Push,email,2025-10-08 01:00:00,1,0,0,mobile
891,1151,Winback Flow,push,2026-01-23 00:00:00,1,1,0,desktop
892,452,Retention Nudge,email,2026-01-12 23:00:00,1,0,0,desktop
893,495,Referral Blast,social_ad,2024-04-22 14:00:00,0,1,0,mobile
894,1157,Winback Flow,email,2024-11-12 19:00:00,1,1,0,mobile
895,359,Summer Promo,email,2025-03-16 06:00:00,1,0,0,desktop
896,737,Holiday Push,push,2024-04-07 11:00:00,1,1,0,tablet
897,494,Holiday Push,social_ad,2024-08-14 20:00:00,1,0,0,mobile
898,657,Black Friday,sms,2025-09-23 14:00:00,0,0,0,mobile
899,1013,Retention Nudge,email,2024-07-25 03:00:00,0,0,0,mobile
900,1119,Retention Nudge,social_ad,2024-12-01 04:00:00,1,0,0,tablet
901,379,Referral Blast,email,2025-01-19 03:00:00,1,1,0,mobile
902,524,Summer Promo,email,2025-11-07 05:00:00,0,0,0,desktop
903,97,Winback Flow,push,2024-01-24 20:00:00,0,1,0,mobile
904,641,Black Friday,push,2024-02-03 04:00:00,1,0,0,desktop
905,1012,Retention Nudge,push,2025-08-10 06:00:00,1,1,0,desktop
906,1106,Winback Flow,social_ad,2025-12-26 10:00:00,1,0,0,mobile
907,467,Black Friday,social_ad,2024-03-26 17:00:00,1,1,0,mobile
908,93,Summer Promo,email,2024-12-17 01:00:00,0,0,1,tablet
909,1149,Holiday Push,email,2024-07-08 04:00:00,1,0,0,tablet
910,548,Black Friday,social_ad,2025-04-29 23:00:00,1,0,0,mobile
911,1087,Creator Campaign,email,2024-01-14 21:00:00,0,0,0,mobile
912,762,Holiday Push,sms,2025-08-28 15:00:00,1,0,0,desktop
913,1059,Referral Blast,social_ad,2025-10-22 15:00:00,1,0,0,mobile
914,280,Summer Promo,push,2026-01-09 08:00:00,1,1,0,mobile
915,167,Back to School,push,2024-08-22 11:00:00,0,0,0,tablet
916,78,Referral Blast,push,2025-10-05 17:00:00,0,0,0,mobile
917,889,Holiday Push,email,2025-12-25 05:00:00,0,1,0,desktop
918,227,Referral Blast,email,2024-11-14 05:00:00,1,0,1,mobile
919,1199,Holiday Push,social_ad,2025-10-13 09:00:00,1,0,0,desktop
920,1046,Creator Campaign,email,2024-05-22 17:00:00,0,0,0,mobile
921,794,Summer Promo,social_ad,2024-10-31 02:00:00,1,0,0,mobile
922,571,Black Friday,email,2026-01-09 07:00:00,1,0,0,mobile
923,960,Referral Blast,email,2024-10-19 15:00:00,0,1,0,desktop
924,383,Holiday Push,sms,2025-10-27 18:00:00,1,0,0,tablet
925,853,Winback Flow,email,2025-05-11 20:00:00,0,0,0,desktop
926,408,Summer Promo,email,2025-09-18 23:00:00,1,0,1,mobile
927,309,Holiday Push,sms,2025-09-24 21:00:00,1,0,1,desktop
928,756,Winback Flow,email,2024-01-06 11:00:00,0,0,0,desktop
929,953,Creator Campaign,email,2024-03-23 11:00:00,1,1,0,mobile
930,728,Winback Flow,sms,2024-01-06 08:00:00,1,1,1,desktop
931,474,Referral Blast,sms,2026-01-03 06:00:00,1,0,0,mobile
932,449,Back to School,email,2024-01-12 09:00:00,1,0,0,mobile
933,558,Winback Flow,email,2024-09-13 19:00:00,1,0,0,mobile
934,741,Summer Promo,email,2025-07-22 03:00:00,1,0,0,mobile
935,1048,Creator Campaign,sms,2025-08-03 17:00:00,1,0,0,mobile
936,797,Retention Nudge,push,2024-05-26 22:00:00,1,0,0,mobile
937,600,Retention Nudge,sms,2025-06-12 15:00:00,1,0,0,desktop
938,490,Summer Promo,email,2024-10-25 07:00:00,1,0,0,desktop
939,423,Referral Blast,email,2025-11-20 15:00:00,1,0,0,tablet
940,24,Winback Flow,email,2024-04-24 08:00:00,1,0,1,desktop
941,44,Winback Flow,social_ad,2024-05-26 19:00:00,1,0,0,tablet
942,104,Summer Promo,push,2024-08-20 00:00:00,1,0,0,mobile
943,16,Winback Flow,email,2025-07-12 03:00:00,1,0,0,tablet
944,186,Referral Blast,sms,2024-08-15 19:00:00,1,0,0,mobile
945,614,Retention Nudge,sms,2024-03-12 03:00:00,1,0,0,mobile
946,706,Holiday Push,email,2024-01-13 15:00:00,1,0,0,desktop
947,959,Back to School,social_ad,2025-01-17 18:00:00,0,0,0,mobile
948,345,Holiday Push,email,2025-07-04 13:00:00,0,0,0,mobile
949,441,Winback Flow,email,2024-03-14 13:00:00,1,0,1,mobile
950,626,Holiday Push,social_ad,2024-09-15 16:00:00,0,0,0,mobile
951,590,Holiday Push,email,2026-01-27 23:00:00,1,0,0,desktop
952,684,Referral Blast,social_ad,2024-08-27 01:00:00,1,0,0,desktop
953,535,Back to School,sms,2024-08-06 09:00:00,0,0,0,mobile
954,981,Referral Blast,email,2026-02-09 20:00:00,1,0,0,mobile
955,44,Retention Nudge,email,2024-12-10 11:00:00,1,0,1,mobile
956,470,Referral Blast,email,2025-06-11 04:00:00,1,0,0,mobile
957,1082,Retention Nudge,sms,2025-07-21 04:00:00,1,1,0,mobile
958,1144,Holiday Push,social_ad,2025-10-12 17:00:00,1,0,0,desktop
959,165,Winback Flow,email,2024-04-09 12:00:00,0,0,0,mobile
960,175,Referral Blast,email,2024-08-26 14:00:00,0,0,0,desktop
961,1056,Retention Nudge,sms,2025-08-18 10:00:00,1,1,0,mobile
962,1005,Summer Promo,social_ad,2025-07-02 00:00:00,0,1,0,tablet
963,993,Creator Campaign,email,2024-08-19 04:00:00,0,0,0,desktop
964,780,Referral Blast,email,2024-05-04 09:00:00,1,0,0,desktop
965,703,Creator Campaign,sms,2024-08-16 11:00:00,1,1,0,desktop
966,1094,Referral Blast,social_ad,2024-10-28 04:00:00,0,0,1,mobile
967,1065,Creator Campaign,social_ad,2024-11-08 13:00:00,1,0,0,mobile
968,1113,Back to School,social_ad,2025-02-28 06:00:00,0,0,0,mobile
969,108,Creator Campaign,email,2025-03-30 05:00:00,1,0,0,mobile
970,409,Retention Nudge,social_ad,2024-08-02 05:00:00,1,0,0,desktop
971,318,Black Friday,email,2025-06-21 07:00:00,0,0,0,desktop
972,987,Creator Campaign,email,2026-02-09 04:00:00,1,0,0,mobile
973,536,Creator Campaign,push,2024-03-03 09:00:00,1,0,1,tablet
974,977,Holiday Push,email,2024-09-01 04:00:00,1,1,0,desktop
975,59,Creator Campaign,email,2025-12-12 09:00:00,0,0,0,desktop
976,723,Winback Flow,social_ad,2024-06-12 12:00:00,1,0,0,mobile
977,663,Winback Flow,push,2024-12-17 17:00:00,1,0,0,desktop
978,538,Winback Flow,push,2025-09-23 05:00:00,1,0,0,desktop
979,104,Holiday Push,email,2025-01-10 17:00:00,1,0,0,mobile
980,508,Referral Blast,sms,2024-06-18 07:00:00,0,0,0,tablet
981,1040,Black Friday,email,2024-05-03 00:00:00,0,0,0,desktop
982,726,Summer Promo,social_ad,2024-04-11 16:00:00,1,1,0,mobile
983,1099,Retention Nudge,email,2025-10-25 08:00:00,0,0,0,desktop
984,668,Referral Blast,social_ad,2026-01-17 00:00:00,1,0,0,mobile
985,191,Creator Campaign,social_ad,2026-02-03 21:00:00,0,0,0,mobile
986,1058,Winback Flow,email,2024-09-16 07:00:00,1,1,0,desktop
987,361,Black Friday,push,2025-06-18 22:00:00,0,0,0,mobile
988,1000,Winback Flow,email,2025-04-30 07:00:00,0,0,0,desktop
989,1185,Retention Nudge,email,2025-10-13 08:00:00,0,0,0,mobile
990,1174,Creator Campaign,sms,2024-02-17 18:00:00,1,0,0,desktop
991,574,Winback Flow,email,2024-09-22 21:00:00,1,1,0,desktop
992,1094,Retention Nudge,social_ad,2025-05-24 02:00:00,1,0,0,mobile
993,414,Holiday Push,email,2025-10-18 02:00:00,1,0,0,mobile
994,79,Back to School,email,2024-05-27 09:00:00,0,0,0,mobile
995,147,Holiday Push,push,2025-02-20 04:00:00,1,0,0,mobile
996,838,Creator Campaign,social_ad,2026-01-09 09:00:00,1,0,0,desktop
997,444,Referral Blast,email,2024-04-07 07:00:00,1,0,0,mobile
998,897,Retention Nudge,email,2024-12-25 08:00:00,1,0,0,mobile
999,507,Back to School,email,2024-07-12 23:00:00,1,0,0,tablet
1000,346,Black Friday,push,2025-04-28 01:00:00,1,1,0,desktop
1001,711,Creator Campaign,email,2024-11-25 10:00:00,1,0,0,mobile
1002,801,Referral Blast,sms,2026-02-12 22:00:00,1,0,1,mobile
1003,1126,Referral Blast,email,2024-07-14 09:00:00,0,1,0,tablet
1004,235,Retention Nudge,email,2024-05-02 08:00:00,0,1,0,mobile
1005,949,Back to School,email,2025-10-24 11:00:00,0,0,0,desktop
1006,227,Summer Promo,social_ad,2025-04-10 21:00:00,1,1,0,desktop
1007,922,Creator Campaign,email,2025-07-25 01:00:00,1,0,0,tablet
1008,277,Retention Nudge,sms,2024-09-14 18:00:00,1,0,0,mobile
1009,387,Holiday Push,email,2024-05-27 21:00:00,0,0,0,mobile
1010,849,Summer Promo,push,2025-09-25 13:00:00,1,1,1,desktop
1011,1091,Holiday Push,social_ad,2025-01-04 04:00:00,1,0,0,desktop
1012,216,Holiday Push,email,2025-10-11 11:00:00,1,0,0,mobile
1013,218,Summer Promo,sms,2025-10-16 08:00:00,1,0,0,desktop
1014,1050,Retention Nudge,sms,2025-08-30 00:00:00,1,0,0,mobile
1015,918,Back to School,social_ad,2026-02-14 05:00:00,1,0,0,desktop
1016,927,Winback Flow,push,2024-10-11 10:00:00,0,0,0,mobile
1017,843,Creator Campaign,email,2024-10-08 11:00:00,0,0,0,mobile
1018,308,Black Friday,push,2024-12-23 18:00:00,1,0,0,mobile
1019,1000,Creator Campaign,email,2025-01-15 00:00:00,1,0,0,desktop
1020,465,Back to School,social_ad,2025-03-15 06:00:00,1,1,0,mobile
1021,473,Retention Nudge,sms,2025-05-01 22:00:00,0,0,0,desktop
1022,413,Referral Blast,push,2025-03-01 09:00:00,1,0,0,desktop
1023,1015,Summer Promo,email,2025-01-17 07:00:00,0,1,0,desktop
1024,201,Summer Promo,push,2024-04-24 05:00:00,0,1,0,desktop
1025,500,Referral Blast,email,2024-10-26 12:00:00,1,0,0,desktop
1026,123,Black Friday,social_ad,2024-02-24 15:00:00,1,0,0,mobile
1027,674,Referral Blast,email,2025-10-26 01:00:00,1,0,0,mobile
1028,43,Holiday Push,sms,2025-06-27 06:00:00,0,0,0,mobile
1029,1105,Winback Flow,email,2024-09-20 05:00:00,1,0,1,mobile
1030,306,Winback Flow,push,2025-02-05 06:00:00,1,0,0,mobile
1031,102,Winback Flow,social_ad,2024-09-02 02:00:00,1,0,0,mobile
1032,736,Black Friday,push,2024-06-30 12:00:00,1,0,0,mobile
1033,1019,Holiday Push,email,2025-12-05 10:00:00,0,0,0,mobile
1034,542,Summer Promo,social_ad,2024-10-15 15:00:00,1,0,0,tablet
1035,410,Black Friday,email,2025-11-30 09:00:00,0,0,1,tablet
1036,1005,Retention Nudge,push,2025-02-09 12:00:00,0,0,0,mobile
1037,295,Referral Blast,email,2024-08-21 10:00:00,1,0,0,mobile
1038,33,Retention Nudge,email,2024-04-11 12:00:00,0,0,0,tablet
1039,611,Back to School,push,2025-06-16 07:00:00,1,0,0,mobile
1040,1040,Summer Promo,email,2024-02-17 05:00:00,0,0,0,desktop
1041,573,Black Friday,email,2025-08-29 14:00:00,0,1,0,desktop
1042,434,Retention Nudge,social_ad,2024-01-04 19:00:00,1,1,1,desktop
1043,417,Holiday Push,email,2025-12-03 18:00:00,0,0,1,desktop
1044,802,Retention Nudge,social_ad,2024-09-29 19:00:00,0,0,1,desktop
1045,403,Creator Campaign,email,2024-10-13 15:00:00,1,0,0,mobile
1046,689,Back to School,push,2025-01-07 07:00:00,0,0,0,mobile
1047,216,Holiday Push,email,2025-02-02 05:00:00,0,0,1,mobile
1048,597,Black Friday,social_ad,2026-01-29 10:00:00,1,0,0,desktop
1049,854,Referral Blast,email,2024-06-02 22:00:00,1,0,0,desktop
1050,931,Back to School,push,2024-05-16 13:00:00,1,0,0,desktop
1051,1104,Black Friday,sms,2024-03-24 16:00:00,0,1,0,desktop
1052,324,Retention Nudge,sms,2025-09-09 20:00:00,0,1,0,mobile
1053,979,Black Friday,email,2025-02-23 23:00:00,0,0,0,mobile
1054,428,Back to School,push,2024-03-03 02:00:00,1,0,0,mobile
1055,1195,Referral Blast,social_ad,2025-03-17 02:00:00,0,0,0,desktop
1056,794,Back to School,email,2024-04-04 13:00:00,0,0,0,desktop
1057,382,Referral Blast,email,2025-03-25 07:00:00,0,1,0,tablet
1058,938,Back to School,email,2024-05-25 03:00:00,1,0,1,desktop
1059,715,Creator Campaign,email,2025-10-26 14:00:00,0,0,0,desktop
1060,138,Winback Flow,email,2025-08-26 08:00:00,1,0,0,mobile
1061,997,Creator Campaign,push,2024-11-01 08:00:00,1,0,0,mobile
1062,366,Holiday Push,email,2025-05-05 23:00:00,0,0,0,mobile
1063,700,Back to School,email,2024-01-25 08:00:00,1,0,0,mobile
1064,907,Holiday Push,push,2024-08-18 07:00:00,0,0,0,mobile
1065,935,Holiday Push,social_ad,2026-01-18 12:00:00,1,0,0,desktop
1066,892,Summer Promo,sms,2025-09-04 03:00:00,1,0,0,mobile
1067,817,Winback Flow,social_ad,2024-05-20 14:00:00,0,0,0,desktop
1068,502,Summer Promo,push,2024-06-02 08:00:00,0,0,1,desktop
1069,103,Winback Flow,push,2025-08-12 13:00:00,1,0,0,mobile
1070,453,Back to School,email,2026-02-10 12:00:00,0,0,0,tablet
1071,954,Summer Promo,social_ad,2024-02-09 01:00:00,0,0,0,mobile
1072,355,Summer Promo,email,2025-08-26 16:00:00,0,0,0,mobile
1073,443,Black Friday,email,2024-07-31 22:00:00,1,0,0,tablet
1074,1138,Referral Blast,email,2025-10-16 23:00:00,0,0,0,mobile
1075,971,Holiday Push,push,2025-08-18 02:00:00,1,1,0,tablet
1076,419,Retention Nudge,email,2025-05-27 15:00:00,0,0,0,mobile
1077,748,Summer Promo,push,2025-11-11 20:00:00,1,0,0,mobile
1078,380,Holiday Push,email,2025-03-04 07:00:00,0,0,1,mobile
1079,1032,Referral Blast,social_ad,2024-03-17 03:00:00,0,0,0,desktop
1080,212,Retention Nudge,email,2025-04-09 17:00:00,1,0,0,desktop
1081,291,Summer Promo,social_ad,2026-01-29 12:00:00,1,1,0,desktop
1082,1175,Summer Promo,push,2025-01-27 20:00:00,1,1,0,mobile
1083,897,Winback Flow,sms,2025-06-22 15:00:00,0,1,0,desktop
1084,240,Back to School,social_ad,2024-08-13 10:00:00,0,0,0,mobile
1085,947,Black Friday,social_ad,2024-02-19 11:00:00,1,1,0,mobile
1086,615,Winback Flow,social_ad,2024-08-05 09:00:00,0,0,0,mobile
1087,703,Holiday Push,push,2025-02-25 16:00:00,0,1,0,tablet
1088,603,Summer Promo,email,2024-01-03 01:00:00,0,0,0,desktop
1089,535,Creator Campaign,sms,2025-04-04 19:00:00,1,0,0,mobile
1090,336,Referral Blast,email,2025-04-12 21:00:00,1,0,0,desktop
1091,817,Creator Campaign,email,2025-08-22 07:00:00,1,1,0,desktop
1092,795,Black Friday,email,2025-10-28 03:00:00,1,1,0,desktop
1093,84,Holiday Push,email,2025-02-25 04:00:00,0,0,0,desktop
1094,1175,Winback Flow,social_ad,2025-07-11 14:00:00,0,0,0,mobile
1095,807,Back to School,email,2024-05-15 18:00:00,1,1,0,desktop
1096,476,Summer Promo,social_ad,2025-07-06 12:00:00,1,1,0,desktop
1097,1004,Black Friday,social_ad,2025-10-24 13:00:00,0,1,0,mobile
1098,473,Retention Nudge,sms,2025-04-08 13:00:00,1,0,0,tablet
1099,790,Black Friday,sms,2025-09-30 12:00:00,1,1,0,mobile
1100,263,Referral Blast,social_ad,2024-08-23 11:00:00,0,0,0,desktop
1101,826,Creator Campaign,email,2025-05-01 07:00:00,1,0,0,mobile
1102,928,Summer Promo,push,2024-01-12 00:00:00,0,0,0,mobile
1103,23,Summer Promo,sms,2025-01-04 11:00:00,1,0,0,desktop
1104,1145,Winback Flow,email,2024-09-19 00:00:00,1,0,0,desktop
1105,401,Referral Blast,social_ad,2024-10-09 03:00:00,1,0,0,desktop
1106,1026,Creator Campaign,email,2025-06-06 07:00:00,1,1,1,mobile
1107,201,Creator Campaign,push,2025-08-10 01:00:00,1,0,0,mobile
1108,650,Back to School,social_ad,2024-03-08 14:00:00,1,0,0,mobile
1109,269,Retention Nudge,email,2024-06-01 17:00:00,0,1,0,desktop
1110,961,Back to School,sms,2024-01-05 20:00:00,1,0,0,desktop
1111,1019,Retention Nudge,social_ad,2025-09-03 00:00:00,1,0,0,mobile
1112,1190,Back to School,email,2025-05-09 20:00:00,1,0,1,mobile
1113,1100,Retention Nudge,sms,2025-11-03 16:00:00,1,0,0,mobile
1114,254,Holiday Push,email,2025-11-27 12:00:00,1,0,0,desktop
1115,766,Creator Campaign,email,2025-06-12 05:00:00,1,0,0,desktop
1116,141,Referral Blast,email,2025-02-28 22:00:00,1,1,0,desktop
1117,535,Winback Flow,email,2025-02-28 13:00:00,1,1,1,mobile
1118,1132,Retention Nudge,email,2024-02-11 05:00:00,0,0,0,mobile
1119,269,Holiday Push,social_ad,2025-10-18 00:00:00,0,1,1,desktop
1120,297,Referral Blast,email,2025-07-28 00:00:00,0,1,0,mobile
1121,617,Summer Promo,email,2024-06-23 05:00:00,1,0,0,desktop
1122,888,Winback Flow,email,2024-10-28 12:00:00,1,0,0,mobile
1123,847,Creator Campaign,social_ad,2024-03-26 22:00:00,0,1,0,mobile
1124,969,Retention Nudge,push,2024-11-29 02:00:00,0,0,0,desktop
1125,1151,Referral Blast,email,2025-12-16 11:00:00,1,0,0,tablet
1126,839,Back to School,email,2025-03-19 12:00:00,1,0,1,desktop
1127,727,Referral Blast,email,2024-07-06 12:00:00,1,1,0,desktop
1128,612,Winback Flow,sms,2025-05-24 01:00:00,1,0,1,mobile
1129,1086,Referral Blast,email,2024-08-11 17:00:00,0,1,0,mobile
1130,1170,Summer Promo,email,2024-07-24 06:00:00,1,0,0,mobile
1131,1070,Retention Nudge,social_ad,2024-06-28 06:00:00,0,0,1,mobile
