payment_id,order_id,amount_paid,currency,paid_at,payment_status
2084,2084,1594.11,BRL,2025-11-06 02:38:00,paid
2085,2085,103.33,BRL,2024-12-05 10:55:00,paid
2086,2086,2140.82,BRL,2025-02-02 01:58:00,refunded
2087,2087,203.27,BRL,2024-07-25 17:14:00,paid
2088,2088,548.22,BRL,2024-09-08 06:43:00,paid
2089,2089,992.37,BRL,2024-05-11 15:28:00,paid
2090,2090,1023.01,BRL,2026-01-13 16:44:00,paid
2091,2091,106.34,BRL,2024-01-29 14:00:00,paid
2092,2092,368.41,BRL,2024-02-05 10:39:00,failed
2093,2093,1008.4,BRL,2025-10-07 09:05:00,paid
2094,2094,1121.46,BRL,2024-05-15 15:17:00,paid
2095,2095,482.48,BRL,2025-06-02 05:27:00,paid
2096,2096,632.34,BRL,2024-06-12 00:53:00,failed
2097,2097,770.37,BRL,2025-10-11 12:56:00,partial_refund
2098,2098,366.85,BRL,2025-04-03 08:20:00,paid
2099,2099,8.37,BRL,2025-08-24 22:49:00,paid
2100,2100,207.5,BRL,2025-09-04 02:16:00,paid
2101,2101,2267.76,BRL,2024-11-17 00:55:00,paid
2102,2102,2576.08,BRL,2025-03-02 13:18:00,paid
2103,2103,1275.86,BRL,2025-01-25 03:08:00,paid
2104,2104,164.92,BRL,2025-10-28 02:42:00,paid
2105,2105,457.4,BRL,2024-09-14 00:00:00,paid
2106,2106,242.45,BRL,2024-05-20 06:52:00,paid
2107,2107,2448.04,BRL,2024-06-25 20:10:00,paid
2108,2108,1266.4,BRL,2024-03-06 16:49:00,paid
2109,2109,154.44,BRL,2025-04-06 16:41:00,paid
2110,2110,1689.69,BRL,2024-10-24 02:24:00,paid
2111,2111,866.77,BRL,2025-12-15 23:16:00,partial_refund
2112,2112,1147.44,BRL,2024-10-04 12:01:00,paid
2113,2113,754.26,BRL,2025-08-03 12:12:00,paid
2114,2114,1330.04,BRL,2024-06-06 06:25:00,paid
2115,2115,1117.7,BRL,2025-03-03 02:24:00,failed
2116,2116,1071.61,BRL,2024-11-22 23:28:00,failed
2117,2117,556.01,BRL,2025-02-12 10:20:00,paid
2118,2118,61.29,BRL,2025-04-26 13:17:00,paid
2119,2119,768.31,BRL,2025-06-17 13:51:00,paid
2120,2120,777.68,BRL,2024-03-14 13:24:00,paid
2121,2121,678.82,BRL,2024-11-05 08:04:00,refunded
2122,2122,783.91,BRL,2024-05-27 06:12:00,partial_refund
2123,2123,774.03,BRL,2025-06-08 07:53:00,refunded
2124,2124,233.62,BRL,2025-04-08 00:15:00,paid
2125,2125,3454.46,BRL,2024-06-06 06:32:00,paid
2126,2126,2292.4,BRL,2026-01-18 01:34:00,refunded
2127,2127,421.93,BRL,2024-08-05 08:42:00,failed
2128,2128,1152.81,BRL,2025-09-02 15:55:00,refunded
2129,2129,656.8,BRL,2024-10-02 03:13:00,failed
2130,2130,26.78,BRL,2024-11-21 01:29:00,paid
2131,2131,357.28,BRL,2024-11-02 16:00:00,paid
2132,2132,2333.23,BRL,2024-09-14 21:01:00,paid
2133,2133,316.92,BRL,2024-05-23 21:27:00,paid
2134,2134,120.59,BRL,2025-10-28 01:51:00,paid
2135,2135,2246.15,BRL,2024-12-06 16:17:00,paid
2136,2136,1344.43,BRL,2024-08-20 03:36:00,failed
2137,2137,1423.5,BRL,2025-04-16 11:39:00,paid
2138,2138,151.53,BRL,2025-06-09 13:47:00,paid
2139,2139,286.21,BRL,2024-07-25 00:32:00,paid
2140,2140,775.17,BRL,2025-10-18 16:55:00,paid
2141,2141,535.87,BRL,2025-08-07 13:10:00,paid
2142,2142,456.04,BRL,2026-01-24 20:23:00,paid
2143,2143,1852.77,BRL,2024-06-18 14:26:00,paid
2144,2144,712.2,BRL,2024-07-16 22:00:00,failed
2145,2145,1003.49,BRL,2025-01-15 02:51:00,paid
2146,2146,547.5,BRL,2025-07-07 16:09:00,paid
2147,2147,225.45,BRL,2025-07-30 09:26:00,paid
2148,2148,1936.44,BRL,2024-08-29 04:29:00,paid
2149,2149,2573.37,BRL,2025-08-16 00:09:00,paid
2150,2150,355.51,BRL,2024-02-06 22:52:00,failed
2151,2151,935.02,BRL,2025-10-04 20:28:00,failed
2152,2152,260.01,BRL,2025-08-17 10:45:00,failed
2153,2153,3045.44,BRL,2024-11-17 10:12:00,paid
2154,2154,1495.01,BRL,2025-10-01 21:02:00,refunded
2155,2155,764.48,BRL,2025-08-20 02:20:00,paid
2156,2156,1094.81,BRL,2025-06-06 19:48:00,paid
2157,2157,142.12,BRL,2024-09-26 17:32:00,paid
2158,2158,984.05,BRL,2025-12-02 15:25:00,refunded
2159,2159,614.61,BRL,2024-07-03 03:59:00,paid
2160,2160,392.75,BRL,2026-01-25 02:35:00,paid
2161,2161,1697.16,BRL,2025-06-19 20:24:00,paid
2162,2162,477.52,BRL,2024-01-08 12:24:00,paid
2163,2163,41.05,BRL,2024-08-12 15:49:00,paid
2164,2164,1402.31,BRL,2024-08-17 08:57:00,paid
2165,2165,530.12,BRL,2025-09-14 14:58:00,partial_refund
2166,2166,579.66,BRL,2024-12-01 14:32:00,paid
2167,2167,650.05,BRL,2024-12-12 11:44:00,paid
2168,2168,936.48,BRL,2026-01-27 03:49:00,paid
2169,2169,235.24,BRL,2024-11-26 10:21:00,paid
2170,2170,3735.82,BRL,2025-01-01 04:41:00,paid
2171,2171,2830.61,BRL,2025-06-12 08:45:00,paid
2172,2172,718.5,BRL,2024-08-02 03:04:00,paid
2173,2173,897.32,BRL,2026-02-09 04:59:00,paid
2174,2174,1326.54,BRL,2025-02-14 17:28:00,paid
2175,2175,89.48,BRL,2026-01-31 01:37:00,paid
2176,2176,462.58,BRL,2024-02-24 04:14:00,failed
2177,2177,889.04,BRL,2025-06-08 09:16:00,paid
2178,2178,1881.74,BRL,2026-02-18 07:52:00,partial_refund
2179,2179,675.78,BRL,2024-03-08 13:13:00,paid
2180,2180,195.23,BRL,2025-11-08 06:55:00,paid
2181,2181,143.0,BRL,2025-12-24 05:38:00,refunded
2182,2182,834.5,BRL,2025-07-26 23:13:00,paid
2183,2183,301.73,BRL,2025-01-12 22:42:00,paid
2184,2184,1207.1,BRL,2024-06-28 09:05:00,paid
2185,2185,215.51,BRL,2024-12-21 20:47:00,paid
2186,2186,1776.25,BRL,2025-04-22 06:19:00,paid
2187,2187,404.15,BRL,2025-02-02 05:46:00,paid
2188,2188,1026.28,BRL,2024-10-17 20:05:00,paid
2189,2189,192.4,BRL,2025-03-10 02:28:00,paid
2190,2190,717.04,BRL,2025-06-09 21:06:00,paid
2191,2191,825.17,BRL,2024-08-21 09:53:00,paid
2192,2192,381.16,BRL,2025-07-29 06:44:00,paid
2193,2193,638.15,BRL,2025-08-28 23:55:00,refunded
2194,2194,469.47,BRL,2024-07-25 00:51:00,paid
2195,2195,426.99,BRL,2025-08-11 23:41:00,failed
2196,2196,1295.97,BRL,2025-03-01 12:28:00,paid
2197,2197,834.18,BRL,2025-03-21 02:00:00,paid
2198,2198,139.45,BRL,2024-06-27 01:08:00,paid
2199,2199,1771.94,BRL,2025-09-20 18:34:00,paid
2200,2200,745.03,BRL,2025-03-09 17:14:00,paid
2201,2201,457.19,BRL,2024-04-06 15:55:00,paid
2202,2202,1503.34,BRL,2024-10-09 12:07:00,paid
2203,2203,330.21,BRL,2024-12-24 02:29:00,paid
2204,2204,1789.22,BRL,2024-05-23 12:52:00,paid
2205,2205,1005.02,BRL,2025-01-23 06:04:00,paid
2206,2206,324.11,BRL,2024-12-30 18:48:00,paid
2207,2207,947.42,BRL,2024-09-26 02:19:00,failed
2208,2208,72.75,BRL,2024-01-03 05:47:00,refunded
2209,2209,2668.67,BRL,2024-10-22 21:16:00,paid
2210,2210,661.25,BRL,2024-08-22 18:00:00,paid
2211,2211,571.1,BRL,2024-09-15 11:17:00,partial_refund
2212,2212,743.65,BRL,2025-12-04 15:18:00,paid
2213,2213,646.19,BRL,2025-06-22 16:29:00,paid
2214,2214,2443.89,BRL,2024-10-23 00:37:00,paid
2215,2215,896.82,BRL,2025-03-11 03:32:00,paid
2216,2216,554.28,BRL,2024-02-22 01:06:00,paid
2217,2217,130.82,BRL,2025-08-19 02:20:00,paid
2218,2218,542.63,BRL,2025-07-01 13:10:00,paid
2219,2219,1391.29,BRL,2025-07-15 02:35:00,paid
2220,2220,1178.02,BRL,2024-11-23 13:19:00,failed
2221,2221,243.15,BRL,2025-10-19 17:41:00,paid
2222,2222,74.1,BRL,2025-11-03 06:15:00,paid
2223,2223,1405.54,BRL,2024-01-13 12:02:00,paid
2224,2224,2899.65,BRL,2024-12-09 20:44:00,paid
2225,2225,99.13,BRL,2024-06-21 09:47:00,paid
2226,2226,50.4,BRL,2025-02-22 15:02:00,paid
2227,2227,981.54,BRL,2024-05-25 00:06:00,paid
2228,2228,720.42,BRL,2024-05-24 04:08:00,paid
2229,2229,258.94,BRL,2025-08-24 04:11:00,paid
2230,2230,785.55,BRL,2024-04-07 21:47:00,paid
2231,2231,2035.23,BRL,2025-07-01 09:13:00,paid
2232,2232,772.25,BRL,2025-01-07 05:33:00,partial_refund
2233,2233,1335.82,BRL,2024-09-06 23:38:00,paid
2234,2234,617.03,BRL,2024-12-07 04:13:00,paid
2235,2235,731.79,BRL,2025-03-14 00:11:00,paid
2236,2236,315.76,BRL,2024-06-27 23:03:00,paid
2237,2237,903.21,BRL,2025-10-02 07:17:00,paid
2238,2238,2505.37,BRL,2024-06-30 19:30:00,paid
2239,2239,236.01,BRL,2025-12-05 05:24:00,paid
2240,2240,1370.57,BRL,2025-05-14 12:10:00,paid
2241,2241,1089.66,BRL,2025-09-26 13:26:00,partial_refund
2242,2242,2565.33,BRL,2024-09-12 12:54:00,partial_refund
2243,2243,96.44,BRL,2025-03-20 23:20:00,paid
2244,2244,93.43,BRL,2024-05-10 20:56:00,paid
2245,2245,966.91,BRL,2024-06-06 09:12:00,failed
2246,2246,1501.89,BRL,2024-12-12 15:05:00,paid
2247,2247,2122.24,BRL,2024-07-20 23:40:00,paid
2248,2248,26.09,BRL,2025-02-24 17:21:00,paid
2249,2249,1862.33,BRL,2025-02-26 03:25:00,paid
2250,2250,309.54,BRL,2025-09-22 19:48:00,paid
2251,2251,550.55,BRL,2024-08-17 21:32:00,paid
2252,2252,1989.19,BRL,2025-12-12 14:05:00,paid
2253,2253,215.61,BRL,2024-05-13 12:03:00,paid
2254,2254,1596.7,BRL,2024-10-07 17:39:00,paid
2255,2255,1745.51,BRL,2025-07-23 04:24:00,paid
2256,2256,341.56,BRL,2025-02-11 06:37:00,partial_refund
2257,2257,107.91,BRL,2025-10-19 08:53:00,paid
2258,2258,1220.93,BRL,2025-02-01 22:18:00,refunded
2259,2259,1477.46,BRL,2025-04-16 04:47:00,paid
2260,2260,715.82,BRL,2025-06-01 21:05:00,paid
2261,2261,1732.83,BRL,2025-08-03 14:05:00,paid
2262,2262,1469.5,BRL,2024-08-17 06:21:00,paid
2263,2263,2423.29,BRL,2024-06-22 11:50:00,paid
2264,2264,674.79,BRL,2025-09-08 08:46:00,paid
2265,2265,392.41,BRL,2024-10-05 08:13:00,paid
2266,2266,1065.47,BRL,2025-12-03 08:34:00,failed
2267,2267,755.99,BRL,2024-03-31 23:03:00,paid
2268,2268,1066.98,BRL,2024-03-16 08:58:00,paid
2269,2269,705.81,BRL,2025-11-01 22:37:00,paid
2270,2270,726.59,BRL,2024-02-09 04:33:00,paid
2271,2271,58.4,BRL,2025-02-17 17:02:00,failed
2272,2272,1214.06,BRL,2024-05-27 03:54:00,paid
2273,2273,474.79,BRL,2025-07-20 08:56:00,paid
2274,2274,491.41,BRL,2025-03-11 01:44:00,paid
2275,2275,1111.87,BRL,2025-08-28 03:13:00,paid
2276,2276,2235.38,BRL,2025-12-19 02:50:00,paid
2277,2277,339.58,BRL,2025-08-19 21:19:00,paid
2278,2278,1074.24,BRL,2024-06-14 16:35:00,paid
2279,2279,466.36,BRL,2025-10-09 09:20:00,paid
2280,2280,708.43,BRL,2025-03-22 15:54:00,paid
2281,2281,331.86,BRL,2025-09-11 02:15:00,paid
2282,2282,667.02,BRL,2024-11-04 19:07:00,paid
2283,2283,526.84,BRL,2024-09-12 20:09:00,paid
2284,2284,977.43,BRL,2025-12-28 07:05:00,paid
2285,2285,414.55,BRL,2025-09-03 21:27:00,paid
2286,2286,1025.57,BRL,2024-12-11 05:20:00,refunded
2287,2287,998.91,BRL,2024-01-03 04:40:00,paid
2288,2288,2837.5,BRL,2025-08-20 17:38:00,paid
2289,2289,253.74,BRL,2025-02-03 19:18:00,paid
2290,2290,2975.76,BRL,2024-02-29 00:23:00,paid
2291,2291,2420.95,BRL,2025-03-19 14:22:00,paid
2292,2292,593.71,BRL,2024-05-29 05:28:00,paid
2293,2293,572.02,BRL,2025-02-18 11:01:00,paid
2294,2294,355.1,BRL,2024-03-25 09:54:00,paid
2295,2295,264.02,BRL,2025-10-25 13:55:00,paid
2296,2296,1263.98,BRL,2024-04-15 00:00:00,refunded
2297,2297,416.94,BRL,2026-02-16 03:31:00,paid
2298,2298,545.25,BRL,2024-07-15 16:46:00,paid
2299,2299,382.49,BRL,2024-05-23 07:09:00,paid
2300,2300,2662.14,BRL,2024-01-14 17:17:00,paid
2301,2301,1256.36,BRL,2025-09-12 18:38:00,refunded
2302,2302,63.67,BRL,2024-10-01 14:38:00,paid
2303,2303,943.07,BRL,2024-09-09 11:42:00,paid
2304,2304,2876.77,BRL,2024-11-22 14:59:00,failed
2305,2305,1954.1,BRL,2024-01-08 13:18:00,partial_refund
2306,2306,467.77,BRL,2025-07-23 01:38:00,paid
2307,2307,251.38,BRL,2024-03-15 00:57:00,paid
2308,2308,1491.57,BRL,2024-09-05 09:04:00,paid
2309,2309,677.76,BRL,2026-02-18 03:59:00,paid
2310,2310,3098.12,BRL,2026-01-20 20:08:00,paid
2311,2311,356.29,BRL,2025-09-16 07:01:00,paid
2312,2312,487.51,BRL,2025-11-20 07:29:00,paid
2313,2313,1513.89,BRL,2024-08-15 21:39:00,paid
2314,2314,623.7,BRL,2025-09-02 18:00:00,paid
2315,2315,869.39,BRL,2025-01-16 18:36:00,paid
2316,2316,411.39,BRL,2025-08-12 23:00:00,paid
2317,2317,86.26,BRL,2025-12-07 09:22:00,failed
2318,2318,295.3,BRL,2025-01-21 02:46:00,paid
2319,2319,83.86,BRL,2025-04-08 08:23:00,failed
2320,2320,400.52,BRL,2025-03-30 13:05:00,paid
2321,2321,1215.69,BRL,2024-02-29 04:22:00,paid
2322,2322,387.79,BRL,2026-01-10 12:39:00,refunded
2323,2323,1940.01,BRL,2024-11-04 14:49:00,paid
2324,2324,871.74,BRL,2024-10-15 21:11:00,paid
2325,2325,1005.19,BRL,2024-11-04 16:00:00,paid
2326,2326,807.61,BRL,2024-04-23 23:21:00,paid
2327,2327,1362.27,BRL,2024-12-01 17:21:00,paid
2328,2328,1723.2,BRL,2025-01-28 05:53:00,paid
2329,2329,768.4,BRL,2024-06-17 11:28:00,paid
2330,2330,320.02,BRL,2025-09-27 10:43:00,paid
2331,2331,192.34,BRL,2025-10-17 17:58:00,paid
2332,2332,1557.28,BRL,2024-05-23 19:27:00,paid
2333,2333,1034.6,BRL,2025-03-29 05:06:00,paid
2334,2334,119.39,BRL,2024-01-28 09:05:00,paid
2335,2335,1847.88,BRL,2025-01-02 21:15:00,paid
2336,2336,83.07,BRL,2024-01-06 12:14:00,paid
2337,2337,1980.56,BRL,2024-08-24 18:10:00,paid
2338,2338,2132.7,BRL,2024-07-08 04:02:00,paid
2339,2339,658.12,BRL,2024-09-02 20:15:00,paid
2340,2340,1479.08,BRL,2024-03-27 19:03:00,paid
2341,2341,1049.22,BRL,2025-10-25 10:27:00,paid
2342,2342,536.29,BRL,2026-01-02 22:43:00,failed
2343,2343,1149.97,BRL,2024-12-28 19:19:00,paid
2344,2344,1256.18,BRL,2024-08-20 00:18:00,paid
2345,2345,375.64,BRL,2024-03-25 12:41:00,paid
2346,2346,1209.42,BRL,2024-12-05 12:18:00,paid
2347,2347,829.24,BRL,2026-01-27 03:39:00,paid
2348,2348,1276.08,BRL,2024-03-23 21:28:00,paid
2349,2349,655.34,BRL,2024-02-29 11:11:00,refunded
2350,2350,387.99,BRL,2024-01-28 18:10:00,paid
2351,2351,90.4,BRL,2025-07-14 01:26:00,refunded
2352,2352,1847.57,BRL,2024-06-08 04:15:00,paid
2353,2353,1262.25,BRL,2025-11-27 14:01:00,paid
2354,2354,627.71,BRL,2024-07-28 10:15:00,refunded
2355,2355,474.52,BRL,2024-12-30 18:09:00,paid
2356,2356,373.88,BRL,2026-01-07 09:41:00,paid
2357,2357,674.37,BRL,2024-03-26 09:54:00,paid
2358,2358,106.32,BRL,2026-02-03 07:29:00,paid
2359,2359,1894.23,BRL,2025-12-14 04:55:00,paid
2360,2360,60.67,BRL,2025-03-23 11:38:00,paid
2361,2361,0.0,BRL,2025-09-19 06:08:00,paid
2362,2362,681.92,BRL,2024-04-15 15:42:00,paid
2363,2363,1494.63,BRL,2024-12-16 18:04:00,paid
2364,2364,147.96,BRL,2024-05-22 01:06:00,paid
2365,2365,223.55,BRL,2024-12-27 05:44:00,paid
2366,2366,908.75,BRL,2025-01-12 02:51:00,paid
2367,2367,1530.35,BRL,2024-08-13 07:31:00,paid
2368,2368,1022.57,BRL,2025-02-24 08:33:00,paid
2369,2369,29.07,BRL,2024-10-12 18:18:00,paid
2370,2370,0.41,BRL,2024-11-18 00:26:00,paid
2371,2371,37.29,BRL,2025-01-27 17:59:00,paid
2372,2372,349.91,BRL,2025-03-07 04:48:00,paid
2373,2373,482.24,BRL,2026-01-27 10:44:00,paid
2374,2374,148.37,BRL,2025-12-02 08:55:00,paid
2375,2375,59.61,BRL,2025-11-03 11:57:00,paid
2376,2376,103.3,BRL,2025-04-17 17:54:00,paid
2377,2377,686.73,BRL,2025-04-19 04:23:00,partial_refund
2378,2378,1103.27,BRL,2025-04-14 00:13:00,paid
2379,2379,1256.39,BRL,2025-04-08 17:43:00,paid
2380,2380,4243.94,BRL,2025-12-11 01:59:00,paid
2381,2381,1637.84,BRL,2025-02-13 23:28:00,paid
2382,2382,76.59,BRL,2025-11-18 04:54:00,failed
2383,2383,1457.23,BRL,2024-06-04 00:52:00,paid
2384,2384,190.33,BRL,2025-05-30 08:08:00,paid
2385,2385,780.05,BRL,2024-07-28 06:27:00,paid
2386,2386,278.18,BRL,2025-12-08 17:38:00,paid
2387,2387,493.81,BRL,2025-01-25 00:54:00,paid
2388,2388,56.53,BRL,2025-09-05 04:01:00,paid
2389,2389,596.6,BRL,2026-01-02 01:07:00,paid
2390,2390,1137.83,BRL,2024-08-08 11:03:00,paid
2391,2391,354.67,BRL,2024-04-20 10:18:00,paid
2392,2392,1223.94,BRL,2025-07-07 01:13:00,refunded
2393,2393,32.47,BRL,2024-10-19 08:40:00,paid
2394,2394,1119.34,BRL,2024-12-22 12:24:00,paid
2395,2395,1206.44,BRL,2025-06-18 20:41:00,paid
2396,2396,564.78,BRL,2025-04-14 10:22:00,paid
2397,2397,1105.67,BRL,2024-04-15 12:33:00,paid
2398,2398,82.76,BRL,2025-07-16 08:02:00,refunded
2399,2399,346.58,BRL,2025-11-03 03:25:00,paid
2400,2400,71.76,BRL,2025-12-19 03:27:00,paid
2401,2401,1921.04,BRL,2025-06-13 13:07:00,paid
2402,2402,1077.57,BRL,2024-12-30 18:47:00,refunded
2403,2403,207.4,BRL,2025-05-02 01:46:00,paid
2404,2404,1430.03,BRL,2025-01-18 06:16:00,failed
2405,2405,1187.61,BRL,2024-12-01 14:45:00,paid
2406,2406,128.48,BRL,2025-08-15 20:37:00,paid
2407,2407,932.56,BRL,2024-04-06 14:57:00,paid
2408,2408,689.24,BRL,2025-07-06 08:59:00,paid
2409,2409,17.41,BRL,2024-07-26 00:09:00,paid
2410,2410,1708.68,BRL,2025-05-05 12:27:00,paid
2411,2411,1556.67,BRL,2025-10-15 11:51:00,paid
2412,2412,673.64,BRL,2024-11-03 13:06:00,paid
2413,2413,404.36,BRL,2025-07-02 18:59:00,paid
2414,2414,736.58,BRL,2024-08-17 17:55:00,paid
2415,2415,320.42,BRL,2026-02-03 03:07:00,paid
2416,2416,154.51,BRL,2025-10-30 16:58:00,paid
2417,2417,249.78,BRL,2025-03-29 02:09:00,refunded
2418,2418,694.18,BRL,2024-07-17 09:43:00,paid
2419,2419,387.63,BRL,2026-01-26 21:30:00,paid
2420,2420,1054.76,BRL,2024-05-03 21:37:00,paid
2421,2421,569.84,BRL,2024-12-24 12:25:00,paid
2422,2422,36.96,BRL,2025-06-20 07:12:00,paid
2423,2423,2178.15,BRL,2024-06-04 05:59:00,paid
2424,2424,741.18,BRL,2024-07-19 14:39:00,paid
2425,2425,1175.26,BRL,2024-03-18 08:15:00,paid
2426,2426,591.93,BRL,2025-01-05 22:18:00,paid
2427,2427,1838.51,BRL,2025-05-19 20:37:00,paid
2428,2428,1261.0,BRL,2024-02-14 02:25:00,paid
2429,2429,293.3,BRL,2025-02-14 11:35:00,paid
2430,2430,1395.74,BRL,2025-07-23 06:14:00,paid
2431,2431,1218.57,BRL,2025-05-18 02:38:00,paid
2432,2432,502.49,BRL,2024-04-03 08:24:00,paid
2433,2433,858.64,BRL,2024-10-17 21:53:00,paid
2434,2434,282.36,BRL,2025-05-21 22:08:00,paid
2435,2435,1007.08,BRL,2024-11-13 12:34:00,failed
2436,2436,1580.34,BRL,2025-11-16 04:18:00,paid
2437,2437,1272.77,BRL,2024-01-22 17:25:00,paid
2438,2438,1623.0,BRL,2024-11-23 02:37:00,paid
2439,2439,145.37,BRL,2025-05-22 03:25:00,paid
2440,2440,434.17,BRL,2024-08-28 10:57:00,paid
2441,2441,69.23,BRL,2024-01-14 02:58:00,paid
2442,2442,194.32,BRL,2025-09-01 18:15:00,partial_refund
2443,2443,1051.6,BRL,2024-11-13 17:02:00,paid
2444,2444,329.8,BRL,2025-12-16 08:04:00,paid
2445,2445,1359.32,BRL,2025-09-28 23:14:00,paid
2446,2446,1167.29,BRL,2025-03-03 13:05:00,failed
2447,2447,42.3,BRL,2025-06-08 02:08:00,refunded
2448,2448,1469.66,BRL,2026-02-18 18:19:00,paid
2449,2449,942.14,BRL,2024-12-21 22:14:00,failed
2450,2450,1258.02,BRL,2024-12-23 21:35:00,failed
2451,2451,257.8,BRL,2025-05-24 06:38:00,paid
2452,2452,199.98,BRL,2025-07-25 18:07:00,failed
2453,2453,715.36,BRL,2025-02-21 23:55:00,paid
2454,2454,1922.66,BRL,2025-02-19 15:27:00,failed
2455,2455,1134.83,BRL,2025-02-11 04:42:00,paid
2456,2456,2030.41,BRL,2025-03-18 17:33:00,paid
2457,2457,678.36,BRL,2025-04-15 12:11:00,paid
2458,2458,2749.75,BRL,2025-12-08 16:00:00,paid
2459,2459,398.26,BRL,2024-06-22 05:35:00,paid
2460,2460,1243.52,BRL,2025-08-20 07:51:00,paid
2461,2461,464.41,BRL,2025-09-29 15:30:00,paid
2462,2462,442.59,BRL,2025-01-24 09:01:00,paid
2463,2463,1950.89,BRL,2024-01-26 10:01:00,paid
2464,2464,264.99,BRL,2025-03-27 03:57:00,refunded
2465,2465,1478.32,BRL,2024-03-12 04:37:00,paid
2466,2466,514.07,BRL,2025-06-29 14:05:00,paid
2467,2467,775.67,BRL,2024-02-27 20:23:00,paid
2468,2468,964.64,BRL,2025-08-31 22:40:00,paid
2469,2469,705.92,BRL,2025-10-16 14:03:00,paid
2470,2470,1186.16,BRL,2024-01-19 03:06:00,paid
2471,2471,2146.8,BRL,2025-02-04 20:02:00,paid
2472,2472,1328.26,BRL,2025-11-08 20:38:00,paid
2473,2473,129.28,BRL,2025-02-21 19:13:00,paid
2474,2474,440.88,BRL,2024-01-14 15:40:00,paid
2475,2475,1826.7,BRL,2025-01-29 20:45:00,paid
2476,2476,1318.64,BRL,2025-01-07 07:30:00,paid
2477,2477,84.76,BRL,2025-12-07 02:51:00,paid
2478,2478,22.55,BRL,2025-02-21 21:49:00,partial_refund
2479,2479,483.16,BRL,2024-08-01 11:41:00,paid
2480,2480,69.66,BRL,2026-01-11 02:17:00,paid
2481,2481,2082.56,BRL,2024-12-28 16:12:00,failed
2482,2482,516.25,BRL,2025-11-08 11:41:00,paid
2483,2483,587.18,BRL,2024-08-09 13:25:00,paid
2484,2484,671.22,BRL,2025-04-29 11:33:00,paid
2485,2485,732.86,BRL,2024-09-06 05:49:00,paid
2486,2486,1576.82,BRL,2024-11-03 07:55:00,paid
2487,2487,1112.19,BRL,2024-12-30 00:48:00,paid
2488,2488,664.74,BRL,2025-09-02 05:34:00,failed
2489,2489,162.67,BRL,2025-04-13 06:17:00,paid
2490,2490,468.67,BRL,2024-02-16 22:29:00,paid
2491,2491,1341.52,BRL,2024-10-03 20:50:00,paid
2492,2492,1616.43,BRL,2025-07-29 00:04:00,failed
2493,2493,27.66,BRL,2024-12-28 01:43:00,paid
2494,2494,38.87,BRL,2024-01-24 21:11:00,paid
2495,2495,1094.55,BRL,2024-05-22 14:38:00,paid
2496,2496,452.82,BRL,2024-08-17 15:39:00,paid
2497,2497,1423.0,BRL,2024-04-24 04:15:00,paid
2498,2498,1218.8,BRL,2025-01-01 05:56:00,failed
2499,2499,328.73,BRL,2025-11-22 12:57:00,paid
2500,2500,708.47,BRL,2025-06-20 11:31:00,paid
2501,2501,311.97,BRL,2024-12-22 09:21:00,paid
2502,2502,1746.89,BRL,2025-08-21 07:20:00,paid
2503,2503,1455.32,BRL,2025-01-01 10:48:00,paid
2504,2504,482.96,BRL,2025-04-30 05:34:00,paid
2505,2505,450.78,BRL,2025-01-29 03:53:00,failed
2506,2506,141.05,BRL,2025-03-09 23:46:00,paid
2507,2507,180.01,BRL,2026-02-10 13:01:00,paid
2508,2508,3279.96,BRL,2025-02-05 05:00:00,paid
2509,2509,1968.91,BRL,2024-09-03 00:50:00,paid
2510,2510,588.64,BRL,2026-02-01 15:03:00,paid
2511,2511,93.99,BRL,2024-05-26 04:58:00,paid
2512,2512,1060.49,BRL,2026-02-17 06:17:00,paid
2513,2513,33.14,BRL,2024-02-09 09:32:00,paid
2514,2514,2490.87,BRL,2024-02-28 04:23:00,paid
2515,2515,753.87,BRL,2025-07-20 05:50:00,paid
2516,2516,1741.25,BRL,2025-01-14 14:24:00,paid
2517,2517,487.76,BRL,2024-10-26 18:01:00,paid
2518,2518,246.45,BRL,2025-12-25 06:41:00,paid
2519,2519,1063.31,BRL,2024-03-27 01:43:00,paid
2520,2520,700.54,BRL,2025-11-25 20:06:00,paid
2521,2521,1008.6,BRL,2025-11-20 14:38:00,refunded
2522,2522,454.54,BRL,2025-04-07 06:54:00,paid
2523,2523,447.8,BRL,2025-12-02 19:05:00,paid
2524,2524,668.89,BRL,2024-06-09 03:37:00,paid
2525,2525,584.7,BRL,2025-03-29 06:43:00,paid
2526,2526,979.22,BRL,2024-05-20 18:32:00,paid
2527,2527,82.21,BRL,2025-09-01 23:39:00,paid
2528,2528,567.31,BRL,2024-11-21 01:00:00,paid
2529,2529,19.28,BRL,2024-09-06 17:31:00,paid
2530,2530,1188.89,BRL,2025-10-15 11:56:00,paid
2531,2531,878.68,BRL,2026-02-18 12:03:00,paid
2532,2532,733.43,BRL,2024-10-06 13:43:00,paid
2533,2533,528.65,BRL,2025-12-29 23:09:00,paid
2534,2534,863.13,BRL,2024-03-18 07:53:00,paid
2535,2535,605.46,BRL,2026-02-07 10:06:00,refunded
2536,2536,808.6,BRL,2024-11-13 05:09:00,refunded
2537,2537,529.06,BRL,2024-06-22 11:50:00,paid
2538,2538,306.67,BRL,2025-12-02 23:04:00,paid
2539,2539,1172.74,BRL,2024-08-15 13:53:00,paid
2540,2540,1541.89,BRL,2025-10-26 22:30:00,paid
